,0,1,2
6216,183,791,4
6217,325,194,4
6218,298,472,3
6219,459,292,4
6220,245,288,2
6221,408,646,5
6222,933,212,4
6223,642,204,5
6224,726,205,3
6225,825,171,5
6226,641,1468,4
6227,373,1027,1
6228,512,256,4
6229,434,767,3
6230,275,83,2
6231,842,666,2
6232,902,1097,5
6233,221,238,5
6234,864,147,3
6235,63,568,3
6236,293,221,4
6237,387,306,4
6238,456,234,3
6239,922,337,4
6240,362,708,4
6241,61,722,2
6242,291,1072,5
6243,404,1381,1
6244,216,760,4
6245,373,465,5
6246,105,583,4
6247,458,257,3
6248,462,992,2
6249,770,110,4
6250,762,509,4
6251,757,10,3
6252,300,514,3
6253,874,194,4
6254,193,173,4
6255,839,525,4
6256,503,167,5
6257,449,153,3
6258,384,384,1
6259,255,768,5
6260,893,1141,4
6261,415,256,3
6262,17,235,3
6263,565,63,5
6264,668,257,2
6265,906,277,5
6266,370,176,4
6267,492,10,3
6268,55,446,4
6269,200,283,3
6270,275,1212,1
6271,381,1533,4
6272,342,41,4
6273,125,285,3
6274,78,899,4
6275,41,229,5
6276,144,755,2
6277,108,175,5
6278,895,835,3
6279,787,326,3
6280,560,723,3
6281,534,46,5
6282,586,311,2
6283,641,194,3
6284,856,13,4
6285,115,198,4
6286,866,21,5
6287,781,1037,4
6288,94,214,4
6289,193,522,5
6290,797,1296,3
6291,926,767,4
6292,452,423,1
6293,74,136,4
6294,451,63,4
6295,681,571,4
6296,234,519,4
6297,832,75,2
6298,129,411,4
6299,149,146,4
6300,654,19,3
6301,49,275,2
6302,568,8,5
6303,94,659,5
6304,534,504,4
6305,920,1316,2
6306,825,650,4
6307,651,537,4
6308,388,721,2
6309,533,6,4
6310,434,192,3
6311,507,108,3
6312,388,819,3
6313,55,69,4
6314,903,795,3
6315,261,431,3
6316,56,108,4
6317,398,117,3
6318,889,117,2
6319,918,128,5
6320,221,50,3
6321,837,404,4
6322,162,325,3
6323,221,143,5
6324,755,225,3
6325,659,95,3
6326,746,8,5
6327,542,1440,3
6328,478,81,4
6329,292,422,3
6330,681,773,4
6331,703,204,5
6332,235,210,3
6333,456,530,5
6334,473,321,4
6335,268,521,5
6336,193,558,2
6337,221,337,1
6338,398,621,4
6339,855,322,2
6340,715,706,4
6341,404,79,1
6342,893,257,4
6343,359,204,5
6344,471,95,5
6345,496,249,3
6346,793,0,4
6347,200,312,5
6348,601,987,4
6349,558,258,3
6350,157,515,5
6351,48,419,4
6352,48,300,3
6353,698,929,2
6354,62,322,1
6355,199,819,3
6356,492,677,3
6357,232,46,5
6358,605,80,3
6359,69,481,4
6360,762,608,4
6361,416,641,5
6362,451,151,2
6363,233,1451,4
6364,377,202,4
6365,620,299,3
6366,845,622,1
6367,307,273,3
6368,91,280,3
6369,5,463,2
6370,353,51,5
6371,572,491,4
6372,504,122,3
6373,17,282,5
6374,814,190,5
6375,644,511,5
6376,912,1111,1
6377,763,285,4
6378,256,69,4
6379,693,1027,3
6380,392,362,3
6381,566,339,3
6382,748,239,1
6383,523,434,4
6384,446,149,4
6385,294,721,4
6386,404,395,1
6387,898,88,4
6388,789,762,3
6389,677,514,4
6390,787,571,3
6391,264,49,2
6392,398,753,3
6393,604,339,4
6394,795,215,5
6395,780,126,5
6396,362,200,2
6397,891,796,4
6398,386,855,5
6399,596,747,5
6400,93,272,4
6401,266,201,5
6402,200,280,2
6403,405,568,3
6404,627,331,5
6405,849,87,5
6406,93,463,5
6407,392,925,4
6408,620,870,3
6409,617,96,5
6410,333,407,4
6411,780,178,5
6412,846,140,3
6413,629,238,4
6414,416,998,3
6415,359,198,5
6416,371,435,5
6417,617,240,4
6418,180,334,1
6419,918,99,5
6420,338,505,4
6421,590,614,4
6422,787,548,4
6423,654,683,3
6424,776,211,5
6425,585,540,3
6426,888,385,3
6427,853,487,4
6428,242,581,5
6429,795,341,5
6430,492,422,2
6431,84,326,3
6432,926,1283,4
6433,516,110,3
6434,300,38,3
6435,195,93,3
6436,575,322,3
6437,582,654,5
6438,247,182,5
6439,750,214,4
6440,48,146,1
6441,552,22,5
6442,205,268,4
6443,103,824,1
6444,891,187,5
6445,353,64,4
6446,614,268,4
6447,89,88,5
6448,765,175,2
6449,879,878,3
6450,692,229,2
6451,790,747,3
6452,275,587,4
6453,779,186,5
6454,434,683,4
6455,91,473,4
6456,270,106,1
6457,864,23,4
6458,604,299,2
6459,523,489,3
6460,888,239,3
6461,416,664,2
6462,860,285,4
6463,362,442,4
6464,524,105,2
6465,327,664,2
6466,610,349,4
6467,662,983,3
6468,74,830,3
6469,805,180,2
6470,243,12,4
6471,200,1219,2
6472,538,285,4
6473,408,679,1
6474,536,18,4
6475,384,1006,3
6476,886,124,5
6477,605,515,4
6478,659,1049,4
6479,425,602,5
6480,287,1038,2
6481,757,413,4
6482,275,567,4
6483,456,228,4
6484,206,413,2
6485,745,227,4
6486,91,228,3
6487,580,99,5
6488,654,917,2
6489,261,616,3
6490,278,868,1
6491,692,52,4
6492,928,317,4
6493,794,122,4
6494,900,210,4
6495,715,207,5
6496,363,293,5
6497,404,1061,1
6498,91,407,4
6499,710,484,4
6500,221,297,4
6501,492,409,4
6502,89,500,5
6503,473,483,5
6504,888,3,3
6505,852,329,1
6506,503,195,4
6507,170,301,4
6508,578,257,5
6509,911,151,4
6510,681,383,2
6511,128,338,2
6512,307,238,3
6513,863,1100,4
6514,720,1295,3
6515,48,95,1
6516,881,0,5
6517,175,327,4
6518,416,848,1
6519,89,546,3
6520,708,217,4
6521,536,492,4
6522,446,8,2
6523,320,131,5
6524,233,190,4
6525,757,418,4
6526,623,1015,3
6527,638,57,3
6528,40,237,5
6529,103,9,2
6530,675,915,5
6531,269,508,3
6532,620,403,3
6533,919,339,4
6534,338,72,3
6535,918,8,5
6536,741,12,4
6537,627,299,5
6538,665,65,4
6539,896,1253,2
6540,879,391,3
6541,388,482,5
6542,726,208,3
6543,294,426,4
6544,565,121,2
6545,710,228,3
6546,915,180,4
6547,220,95,5
6548,278,1485,1
6549,566,49,1
6550,458,293,5
6551,58,704,4
6552,933,238,4
6553,638,527,4
6554,845,100,4
6555,925,291,3
6556,151,870,3
6557,43,446,4
6558,633,116,4
6559,886,404,5
6560,473,187,5
6561,41,210,4
6562,853,267,3
6563,714,264,5
6564,404,94,3
6565,495,32,4
6566,886,251,4
6567,890,280,5
6568,12,629,2
6569,845,731,4
6570,101,301,3
6571,681,1106,2
6572,752,173,4
6573,310,355,4
6574,456,449,4
6575,639,565,4
6576,888,337,1
6577,662,68,4
6578,103,327,3
6579,641,171,5
6580,102,470,4
6581,668,901,2
6582,531,894,3
6583,261,144,1
6584,307,169,3
6585,843,317,4
6586,806,623,3
6587,629,476,4
6588,747,136,3
6589,94,126,4
6590,317,457,4
6591,188,515,1
6592,173,432,5
6593,339,172,5
6594,180,261,2
6595,233,320,2
6596,631,72,3
6597,741,236,4
6598,888,481,4
6599,877,587,2
6600,42,55,5
6601,462,812,4
6602,279,750,3
6603,879,1013,4
6604,290,127,4
6605,867,578,1
6606,715,503,5
6607,341,24,2
6608,506,251,5
6609,255,1032,4
6610,238,649,5
6611,9,84,4
6612,8,526,3
6613,342,222,5
6614,617,1031,2
6615,406,84,4
6616,696,817,4
6617,888,296,3
6618,337,85,4
6619,412,306,2
6620,88,6,5
6621,404,50,1
6622,748,567,4
6623,415,1219,3
6624,72,55,4
6625,724,257,4
6626,745,209,5
6627,164,325,5
6628,499,9,3
6629,280,288,3
6630,298,691,4
6631,266,553,3
6632,312,404,3
6633,478,147,2
6634,456,356,5
6635,641,471,5
6636,253,587,3
6637,81,6,3
6638,94,68,5
6639,836,19,4
6640,681,364,3
6641,226,12,5
6642,72,1148,4
6643,93,31,5
6644,324,268,4
6645,424,123,2
6646,681,167,5
6647,108,474,1
6648,598,814,3
6649,466,1141,5
6650,465,683,4
6651,458,97,5
6652,536,457,3
6653,203,879,2
6654,827,212,2
6655,681,1011,4
6656,885,226,3
6657,248,221,4
6658,24,836,4
6659,478,150,4
6660,310,746,3
6661,847,450,4
6662,48,474,4
6663,863,228,4
6664,471,0,5
6665,717,281,5
6666,864,587,2
6667,329,214,5
6668,400,126,1
6669,101,226,4
6670,726,234,3
6671,275,853,4
6672,536,836,3
6673,55,929,3
6674,294,960,5
6675,867,99,5
6676,609,274,4
6677,422,326,2
6678,436,87,3
6679,633,125,3
6680,183,511,4
6681,567,519,2
6682,209,55,5
6683,353,603,4
6684,751,267,2
6685,310,1478,3
6686,658,185,3
6687,290,187,3
6688,221,398,4
6689,325,510,4
6690,856,18,4
6691,205,681,3
6692,362,425,2
6693,486,431,3
6694,449,509,4
6695,298,221,2
6696,896,160,5
6697,869,461,4
6698,93,32,3
6699,123,167,5
6700,436,22,4
6701,626,244,4
6702,797,137,3
6703,245,55,1
6704,12,775,2
6705,642,1138,3
6706,741,180,3
6707,863,90,5
6708,275,222,5
6709,300,501,4
6710,404,1108,1
6711,856,23,1
6712,542,317,3
6713,730,139,2
6714,814,232,3
6715,654,739,3
6716,895,392,3
6717,297,182,3
6718,284,269,4
6719,879,368,1
6720,221,251,2
6721,7,227,5
6722,388,661,3
6723,264,409,4
6724,87,353,5
6725,341,130,5
6726,342,85,5
6727,195,285,5
6728,21,228,2
6729,490,339,4
6730,740,49,5
6731,245,840,1
6732,633,741,4
6733,20,974,3
6734,177,596,4
6735,333,505,3
6736,10,7,4
6737,652,621,3
6738,518,287,4
6739,531,226,4
6740,522,69,5
6741,542,185,3
6742,435,924,4
6743,654,194,3
6744,404,188,1
6745,877,136,3
6746,42,24,5
6747,731,242,5
6748,704,240,4
6749,885,10,5
6750,306,168,5
6751,549,257,5
6752,110,241,4
6753,876,381,3
6754,457,98,4
6755,434,178,5
6756,941,1049,5
6757,846,24,3
6758,505,1018,5
6759,569,320,1
6760,544,181,3
6761,0,267,5
6762,473,315,5
6763,499,24,3
6764,346,238,5
6765,290,1212,3
6766,514,242,3
6767,649,613,3
6768,748,840,3
6769,623,121,3
6770,787,698,3
6771,120,627,3
6772,891,515,5
6773,298,970,2
6774,803,673,4
6775,889,523,4
6776,877,214,2
6777,505,581,3
6778,652,530,5
6779,867,708,4
6780,434,312,5
6781,295,522,4
6782,292,151,4
6783,133,268,3
6784,218,131,5
6785,720,422,5
6786,244,299,4
6787,659,162,2
6788,621,256,3
6789,160,507,2
6790,302,843,3
6791,652,370,1
6792,312,945,3
6793,781,1278,3
6794,428,337,3
6795,196,510,5
6796,61,96,2
6797,254,272,2
6798,500,590,4
6799,60,293,2
6800,243,64,4
6801,428,76,3
6802,578,330,3
6803,111,1105,4
6804,194,365,3
6805,405,443,3
6806,532,11,4
6807,415,143,5
6808,386,434,3
6809,307,558,4
6810,629,122,4
6811,664,455,4
6812,839,581,5
6813,101,826,2
6814,4,411,3
6815,560,427,4
6816,410,167,5
6817,235,186,3
6818,17,526,4
6819,435,894,4
6820,360,236,4
6821,797,14,4
6822,923,143,3
6823,868,275,4
6824,795,596,5
6825,327,683,5
6826,652,1015,3
6827,538,58,5
6828,795,196,3
6829,180,255,1
6830,446,951,4
6831,304,920,5
6832,895,398,1
6833,485,1378,3
6834,781,750,2
6835,24,196,3
6836,93,1152,4
6837,744,8,4
6838,604,287,5
6839,362,1072,4
6840,244,49,4
6841,114,281,4
6842,187,233,4
6843,263,22,5
6844,278,428,4
6845,392,1047,3
6846,5,523,3
6847,885,116,2
6848,592,39,1
6849,228,301,5
6850,200,1420,3
6851,273,254,2
6852,212,237,5
6853,233,392,2
6854,935,404,2
6855,253,1469,2
6856,551,1276,3
6857,250,281,4
6858,310,431,4
6859,249,243,4
6860,42,731,4
6861,61,195,4
6862,751,339,4
6863,495,508,3
6864,657,275,4
6865,449,227,4
6866,781,749,4
6867,893,15,3
6868,108,583,2
6869,117,799,4
6870,401,454,3
6871,331,203,4
6872,43,174,4
6873,899,601,1
6874,408,29,4
6875,428,116,4
6876,847,646,5
6877,287,510,4
6878,289,160,4
6879,591,1198,5
6880,140,332,5
6881,441,61,2
6882,191,117,2
6883,830,686,2
6884,94,442,3
6885,585,49,4
6886,773,232,2
6887,449,760,4
6888,344,300,4
6889,834,672,4
6890,445,747,2
6891,702,0,4
6892,787,422,5
6893,723,679,1
6894,473,507,3
6895,296,197,3
6896,296,272,4
6897,278,460,3
6898,157,91,4
6899,918,747,1
6900,653,13,2
6901,795,297,5
6902,254,293,2
6903,535,27,5
6904,714,233,4
6905,686,267,5
6906,305,1008,4
6907,444,1600,1
6908,929,136,2
6909,941,302,4
6910,392,839,4
6911,12,681,1
6912,342,785,4
6913,454,51,3
6914,71,240,4
6915,502,560,5
6916,384,186,4
6917,930,110,3
6918,478,404,4
6919,610,298,1
6920,180,0,3
6921,726,473,3
6922,893,189,5
6923,791,475,1
6924,881,32,2
6925,225,512,3
6926,362,94,3
6927,163,824,4
6928,895,342,1
6929,298,208,3
6930,493,120,4
6931,61,1130,3
6932,918,1059,3
6933,163,221,4
6934,400,134,1
6935,677,236,3
6936,42,27,4
6937,233,426,4
6938,91,551,3
6939,791,120,4
6940,876,581,2
6941,269,738,4
6942,455,96,4
6943,353,172,3
6944,789,143,4
6945,435,558,4
6946,789,78,4
6947,683,731,4
6948,267,37,1
6949,592,632,5
6950,789,201,3
6951,328,6,3
6952,17,548,4
6953,415,117,2
6954,902,174,4
6955,109,1249,3
6956,312,525,4
6957,75,323,4
6958,384,98,2
6959,643,329,4
6960,505,1278,4
6961,307,654,4
6962,757,653,4
6963,404,202,1
6964,861,199,5
6965,553,66,3
6966,889,68,4
6967,415,915,3
6968,726,1248,3
6969,806,253,4
6970,781,254,4
6971,795,622,3
6972,435,505,5
6973,706,506,5
6974,791,281,3
6975,559,653,5
6976,129,378,4
6977,436,225,1
6978,309,844,5
6979,845,434,5
6980,550,99,4
6981,230,125,5
6982,285,356,4
6983,633,275,5
6984,869,1117,3
6985,665,698,3
6986,243,70,4
6987,619,99,1
6988,449,1091,3
6989,255,691,5
6990,28,268,4
6991,534,791,4
6992,879,64,4
6993,850,1015,5
6994,144,88,4
6995,319,55,5
6996,415,1146,4
6997,758,677,2
6998,535,500,3
6999,534,630,5
7000,832,218,4
7001,200,199,5
7002,326,231,4
7003,353,207,4
7004,897,309,4
7005,379,78,4
7006,748,21,5
7007,452,654,3
7008,609,1557,3
7009,261,734,4
7010,436,133,5
7011,502,693,5
7012,362,587,2
7013,607,57,2
7014,41,172,5
7015,664,392,3
7016,844,339,1
7017,404,1158,1
7018,774,285,4
7019,795,1510,3
7020,759,840,3
7021,761,285,4
7022,503,247,4
7023,681,569,2
7024,268,172,1
7025,110,327,4
7026,205,749,3
7027,668,323,3
7028,434,71,4
7029,221,1078,1
7030,46,321,2
7031,88,85,5
7032,22,27,3
7033,126,900,5
7034,462,252,5
7035,196,61,2
7036,797,1,4
7037,295,631,5
7038,875,530,4
7039,144,268,5
7040,895,327,1
7041,42,930,1
7042,711,242,4
7043,436,1035,5
7044,825,287,3
7045,535,132,4
7046,209,180,5
7047,803,356,5
7048,25,409,2
7049,833,1016,2
7050,805,143,5
7051,398,411,2
7052,324,181,3
7053,180,1288,1
7054,42,698,4
7055,285,55,2
7056,829,833,1
7057,14,684,4
7058,396,133,5
7059,465,272,4
7060,521,542,4
7061,9,520,4
7062,730,169,5
7063,373,1058,2
7064,58,587,2
7065,491,274,2
7066,261,69,4
7067,867,160,2
7068,89,288,3
7069,715,274,5
7070,591,1280,3
7071,840,357,1
7072,41,293,4
7073,457,22,4
7074,621,567,4
7075,903,180,3
7076,879,43,4
7077,218,545,4
7078,335,392,3
7079,633,221,3
7080,180,234,1
7081,531,762,5
7082,313,279,3
7083,879,719,2
7084,386,1096,3
7085,494,704,4
7086,264,272,5
7087,275,747,3
7088,789,551,2
7089,653,173,5
7090,586,1482,4
7091,787,1302,3
7092,233,835,4
7093,266,107,4
7094,362,43,3
7095,78,49,4
7096,918,20,2
7097,302,180,5
7098,180,543,1
7099,513,18,4
7100,169,987,3
7101,377,619,3
7102,647,297,2
7103,59,658,4
7104,772,171,5
7105,621,431,5
7106,852,287,4
7107,127,196,4
7108,233,633,4
7109,267,163,2
7110,357,356,4
7111,879,173,4
7112,297,185,4
7113,304,654,4
7114,926,814,3
7115,266,1109,3
7116,883,85,3
7117,424,95,4
7118,876,661,5
7119,109,63,4
7120,620,538,1
7121,290,409,5
7122,275,1227,1
7123,422,822,3
7124,505,685,3
7125,708,181,4
7126,513,210,3
7127,786,309,5
7128,693,317,5
7129,647,171,5
7130,710,712,3
7131,570,113,4
7132,640,22,5
7133,12,601,4
7134,386,225,3
7135,0,144,2
7136,529,318,3
7137,881,185,5
7138,82,321,3
7139,845,390,3
7140,523,1539,2
7141,423,14,4
7142,850,7,4
7143,746,268,4
7144,538,132,4
7145,829,1,3
7146,382,1004,3
7147,824,325,4
7148,75,128,3
7149,293,822,3
7150,453,95,4
7151,268,1134,2
7152,804,134,4
7153,150,490,4
7154,4,161,1
7155,421,1016,4
7156,890,125,5
7157,751,344,1
7158,380,14,2
7159,199,78,5
7160,121,179,5
7161,304,175,4
7162,359,1133,3
7163,61,189,5
7164,5,292,3
7165,263,557,5
7166,404,513,1
7167,623,300,3
7168,494,522,5
7169,108,94,4
7170,372,98,5
7171,649,658,3
7172,529,581,4
7173,127,228,2
7174,496,1051,2
7175,716,292,5
7176,668,309,4
7177,496,10,3
7178,797,393,4
7179,124,473,3
7180,404,581,3
7181,604,136,5
7182,353,307,4
7183,862,258,1
7184,300,742,2
7185,400,64,4
7186,177,454,3
7187,755,526,3
7188,450,989,3
7189,546,332,4
7190,822,409,4
7191,43,197,4
7192,578,407,3
7193,86,1183,3
7194,6,229,3
7195,931,489,4
7196,496,98,3
7197,616,135,3
7198,289,402,2
7199,702,747,3
7200,180,1113,1
7201,626,187,4
7202,344,317,5
7203,607,212,4
7204,905,123,4
7205,384,203,1
7206,313,27,5
7207,770,948,5
7208,132,327,3
7209,304,748,2
7210,220,177,4
7211,182,93,3
7212,842,233,4
7213,882,153,4
7214,200,122,2
7215,797,180,5
7216,711,954,2
7217,392,372,4
7218,822,54,4
7219,466,741,2
7220,180,276,1
7221,920,180,5
7222,4,256,5
7223,884,277,3
7224,652,983,4
7225,644,178,5
7226,878,49,4
7227,157,189,5
7228,618,293,1
7229,617,567,4
7230,43,229,2
7231,343,366,5
7232,17,190,4
7233,507,0,5
7234,250,274,4
7235,188,247,4
7236,693,96,5
7237,410,57,3
7238,505,30,4
7239,424,688,2
7240,915,78,3
7241,234,647,4
7242,397,233,4
7243,268,529,3
7244,707,146,4
7245,456,1167,5
7246,294,996,3
7247,430,327,4
7248,388,1049,4
7249,61,1133,2
7250,751,1023,3
7251,12,814,4
7252,451,873,2
7253,891,477,5
7254,262,1450,4
7255,232,248,5
7256,542,81,4
7257,824,97,5
7258,37,419,5
7259,791,123,4
7260,797,704,4
7261,576,233,3
7262,867,158,2
7263,450,871,2
7264,503,622,3
7265,25,749,4
7266,763,587,5
7267,535,471,3
7268,384,1285,3
7269,495,88,5
7270,936,846,4
7271,881,379,5
7272,315,167,3
7273,313,793,4
7274,435,424,4
7275,673,281,5
7276,541,88,4
7277,739,318,3
7278,477,590,3
7279,453,195,2
7280,143,99,5
7281,885,1092,1
7282,118,249,2
7283,294,420,4
7284,536,704,3
7285,424,304,3
7286,274,419,2
7287,64,14,5
7288,248,211,4
7289,405,7,4
7290,56,410,4
7291,328,123,5
7292,614,677,1
7293,407,241,4
7294,221,65,4
7295,553,178,3
7296,461,329,3
7297,312,87,2
7298,553,422,4
7299,26,1016,4
7300,831,180,3
7301,933,171,5
7302,232,356,5
7303,762,197,5
7304,98,312,5
7305,359,169,5
7306,93,0,4
7307,7,340,2
7308,353,1038,4
7309,789,789,2
7310,200,595,4
7311,101,312,3
7312,338,130,5
7313,59,59,5
7314,111,332,4
7315,380,587,3
7316,345,391,3
7317,456,194,5
7318,835,268,5
7319,440,0,5
7320,206,17,2
7321,58,57,4
7322,94,541,2
7323,649,192,3
7324,223,468,1
7325,485,221,3
7326,485,243,3
7327,434,190,4
7328,187,95,5
7329,633,1141,3
7330,392,30,4
7331,711,1502,4
7332,566,658,4
7333,566,181,5
7334,415,410,3
7335,503,419,3
7336,338,789,2
7337,62,256,3
7338,704,70,5
7339,211,514,4
7340,455,169,5
7341,328,482,4
7342,58,70,3
7343,407,271,4
7344,522,241,5
7345,589,753,3
7346,783,270,3
7347,706,482,5
7348,101,218,2
7349,557,846,4
7350,566,132,4
7351,797,601,3
7352,624,654,3
7353,600,14,1
7354,820,475,4
7355,480,180,5
7356,104,879,3
7357,183,123,5
7358,353,60,5
7359,384,339,4
7360,392,416,3
7361,302,231,4
7362,13,17,3
7363,294,587,4
7364,109,1089,2
7365,415,1090,3
7366,838,1084,5
7367,592,660,2
7368,404,1221,1
7369,880,180,4
7370,298,212,5
7371,200,32,4
7372,392,500,3
7373,882,314,3
7374,803,401,3
7375,415,675,5
7376,306,1410,4
7377,358,471,4
7378,11,683,5
7379,337,188,4
7380,475,1117,3
7381,542,251,3
7382,449,232,3
7383,861,81,4
7384,12,1,3
7385,89,874,1
7386,162,317,4
7387,17,473,4
7388,633,322,4
7389,268,646,4
7390,538,962,4
7391,272,899,3
7392,21,947,1
7393,559,277,1
7394,534,185,4
7395,441,91,5
7396,591,788,4
7397,404,437,1
7398,378,427,4
7399,300,280,4
7400,795,477,5
7401,345,57,3
7402,918,146,4
7403,20,766,1
7404,183,190,4
7405,94,522,4
7406,451,178,5
7407,281,270,3
7408,723,1175,1
7409,221,181,4
7410,574,49,2
7411,641,216,2
7412,310,653,3
7413,640,304,5
7414,797,120,5
7415,477,92,4
7416,285,416,3
7417,275,187,4
7418,576,1218,3
7419,304,173,3
7420,294,482,5
7421,486,346,2
7422,789,230,4
7423,662,675,3
7424,657,526,5
7425,404,392,4
7426,274,447,3
7427,144,362,4
7428,94,595,2
7429,495,416,1
7430,792,8,3
7431,379,181,3
7432,497,602,4
7433,428,100,4
7434,338,805,4
7435,372,552,4
7436,114,47,5
7437,592,24,3
7438,9,488,4
7439,796,335,2
7440,481,681,3
7441,105,525,4
7442,114,233,5
7443,296,27,4
7444,839,663,3
7445,513,1599,4
7446,748,711,3
7447,211,510,4
7448,693,117,4
7449,836,273,4
7450,200,46,4
7451,829,819,1
7452,895,481,3
7453,82,0,4
7454,338,1134,2
7455,171,487,3
7456,23,426,5
7457,425,431,3
7458,106,339,5
7459,654,311,2
7460,416,161,3
7461,197,548,3
7462,199,201,5
7463,764,521,5
7464,405,9,3
7465,71,80,3
7466,377,193,4
7467,382,237,5
7468,561,479,4
7469,424,689,1
7470,140,297,5
7471,649,78,3
7472,467,247,4
7473,446,844,3
7474,659,293,3
7475,89,508,5
7476,662,6,4
7477,373,462,1
7478,378,269,3
7479,762,526,3
7480,497,82,3
7481,157,124,3
7482,255,8,4
7483,909,627,1
7484,127,275,4
7485,91,654,4
7486,710,558,3
7487,183,160,2
7488,300,40,3
7489,93,1210,5
7490,233,275,3
7491,12,526,5
7492,485,304,3
7493,302,758,1
7494,455,108,3
7495,638,85,4
7496,803,138,3
7497,415,509,4
7498,302,513,5
7499,517,543,3
7500,362,651,4
7501,42,139,4
7502,863,190,4
7503,641,219,4
7504,220,108,2
7505,299,293,3
7506,665,615,3
7507,307,183,4
7508,405,27,3
7509,487,32,2
7510,166,725,1
7511,496,65,3
7512,391,487,4
7513,478,271,4
7514,213,179,5
7515,404,1486,1
7516,483,384,4
7517,392,76,3
7518,404,1469,2
7519,144,379,3
7520,513,23,3
7521,504,153,1
7522,0,167,5
7523,290,65,4
7524,765,214,3
7525,255,401,4
7526,926,209,5
